date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:33:40	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:43%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fweek-of-action-recap%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.2052825.delayed	(from https://www.sonymusic.com/inside-sony-music/week-of-action-recap/)
22:33:41	47132/47132	---M--	200	added ('OK')	image/jpeg	etag:%229974ea61d74f8597d7bde39a9e947902%22	https://cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/05/SMG-GSJFs-social-horizontal-1024x535.jpg	C:/My%20Web%20Sites/Sony/cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/05/SMG-GSJFs-social-horizontal-1024x535.jpg	(from https://www.sonymusic.com/inside-sony-music/week-of-action-recap/)
22:33:41	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:44%20GMT	https://www.sonymusic.com/inside-sony-music/week-of-action-recap/v	C:/My%20Web%20Sites/Sony/www.sonymusic.com/inside-sony-music/week-of-action-recap/v.207.delayed	(from https://www.sonymusic.com/inside-sony-music/week-of-action-recap/)
22:33:41	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.208.delayed	(from https://www.sonymusic.com/inside-sony-music/week-of-action-recap/)
22:33:41	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.209.delayed	(from https://www.sonymusic.com/inside-sony-music/week-of-action-recap/)
22:33:41	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:44%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/3459	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/3459.20a.delayed	(from https://www.sonymusic.com/inside-sony-music/acjr-virtual-lobby-day/)
22:33:42	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:45%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Facjr-virtual-lobby-day%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.20b1fbc.delayed	(from https://www.sonymusic.com/inside-sony-music/acjr-virtual-lobby-day/)
22:33:42	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:45%20GMT	https://www.sonymusic.com/?p=3459	C:/My%20Web%20Sites/Sony/www.sonymusic.com/indexdd5c.html	(from https://www.sonymusic.com/inside-sony-music/acjr-virtual-lobby-day/)
22:33:42	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:45%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Facjr-virtual-lobby-day%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.20c9df9.delayed	(from https://www.sonymusic.com/inside-sony-music/acjr-virtual-lobby-day/)
22:33:42	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.20d.delayed	(from https://www.sonymusic.com/inside-sony-music/acjr-virtual-lobby-day/)
22:33:42	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.20e.delayed	(from https://www.sonymusic.com/inside-sony-music/acjr-virtual-lobby-day/)
22:33:42	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:45%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/3375	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/3375.20f.delayed	(from https://www.sonymusic.com/inside-sony-music/towalame-austin-global-social-justice-fund-interview/)
22:33:43	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:46%20GMT	https://www.sonymusic.com/?p=3375	C:/My%20Web%20Sites/Sony/www.sonymusic.com/indexb006.html	(from https://www.sonymusic.com/inside-sony-music/towalame-austin-global-social-justice-fund-interview/)
22:33:43	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:46%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Ftowalame-austin-global-social-justice-fund-interview%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.210ed67.delayed	(from https://www.sonymusic.com/inside-sony-music/towalame-austin-global-social-justice-fund-interview/)
22:33:43	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:46%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Ftowalame-austin-global-social-justice-fund-interview%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.211a194.delayed	(from https://www.sonymusic.com/inside-sony-music/towalame-austin-global-social-justice-fund-interview/)
22:33:44	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.213.delayed	(from https://www.sonymusic.com/inside-sony-music/towalame-austin-global-social-justice-fund-interview/)
22:33:44	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.214.delayed	(from https://www.sonymusic.com/inside-sony-music/towalame-austin-global-social-justice-fund-interview/)
22:33:44	32252/32252	---M--	200	added ('OK')	image/png	etag:%221b8e9e5ab8acf8b6085c26283165b87a%22	https://cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/05/bw-sqare-GSJF-1.png	C:/My%20Web%20Sites/Sony/cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/05/bw-sqare-GSJF-1.png	(from https://www.sonymusic.com/inside-sony-music/towalame-austin-global-social-justice-fund-interview/)
22:33:44	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:47%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/3390	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/3390.215.delayed	(from https://www.sonymusic.com/inside-sony-music/global-social-justice-fund-beneficiaries-check-in/)
22:33:44	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:47%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fglobal-social-justice-fund-beneficiaries-check-in%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.216caa7.delayed	(from https://www.sonymusic.com/inside-sony-music/global-social-justice-fund-beneficiaries-check-in/)
22:33:44	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:47%20GMT	https://www.sonymusic.com/?p=3390	C:/My%20Web%20Sites/Sony/www.sonymusic.com/index1714.html	(from https://www.sonymusic.com/inside-sony-music/global-social-justice-fund-beneficiaries-check-in/)
22:33:44	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:47%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fglobal-social-justice-fund-beneficiaries-check-in%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.2173612.delayed	(from https://www.sonymusic.com/inside-sony-music/global-social-justice-fund-beneficiaries-check-in/)
22:33:44	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.218.delayed	(from https://www.sonymusic.com/inside-sony-music/global-social-justice-fund-beneficiaries-check-in/)
22:33:45	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.219.delayed	(from https://www.sonymusic.com/inside-sony-music/global-social-justice-fund-beneficiaries-check-in/)
22:33:45	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:48%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/3377	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/3377.21a.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-group-initiatives-social-justice/)
22:33:45	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:48%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fsony-group-initiatives-social-justice%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.21bd04a.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-group-initiatives-social-justice/)
22:33:45	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:48%20GMT	https://www.sonymusic.com/?p=3377	C:/My%20Web%20Sites/Sony/www.sonymusic.com/index7589.html	(from https://www.sonymusic.com/inside-sony-music/sony-group-initiatives-social-justice/)
22:33:45	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:48%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fsony-group-initiatives-social-justice%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.21ce571.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-group-initiatives-social-justice/)
22:33:46	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.21d.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-group-initiatives-social-justice/)
22:33:46	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.21e.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-group-initiatives-social-justice/)
22:33:46	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:49%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/3379	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/3379.21f.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-music-basti-partnership/)
22:33:46	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:49%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fsony-music-india-music-basti-partnership%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.2206817.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-music-basti-partnership/)
22:33:46	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:49%20GMT	https://www.sonymusic.com/?p=3379	C:/My%20Web%20Sites/Sony/www.sonymusic.com/index1e9b.html	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-music-basti-partnership/)
22:33:46	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:49%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fsony-music-india-music-basti-partnership%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed.221660e.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-music-basti-partnership/)
22:33:47	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.222.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-music-basti-partnership/)
22:33:47	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.223.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-music-basti-partnership/)
22:33:47	4873/4873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2004%20Apr%202022%2017:03:50%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/3430	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/3430.224.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-icc-social-impact-award/)
22:33:50	3011/3011	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:03:53%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fsony-music-india-icc-social-impact-award%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embedf647.json	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-icc-social-impact-award/)
22:33:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:03:54%20GMT	https://www.sonymusic.com/?p=3430	C:/My%20Web%20Sites/Sony/www.sonymusic.com/index6611.html	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-icc-social-impact-award/)
22:33:53	3307/3307	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:03:56%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fsony-music-india-icc-social-impact-award%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed726d	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-icc-social-impact-award/)
22:33:53	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.228.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-icc-social-impact-award/)
22:33:53	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.229.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-icc-social-impact-award/)
22:33:53	127754/127754	---M--	200	added ('OK')	image/jpeg	etag:%226a3446dbf47b3b36bcff3558221d65e5%22	https://cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/05/icc-social-impact-725x1024.jpeg	C:/My%20Web%20Sites/Sony/cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/05/icc-social-impact-725x1024.jpg	(from https://www.sonymusic.com/inside-sony-music/sony-music-india-icc-social-impact-award/)
22:33:54	12143/12143	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:03:57%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/3426	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/3426.json	(from https://www.sonymusic.com/inside-sony-music/lean-in-live-tiffany-warren-challenging-bias/)
22:33:55	3181/3181	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:03:58%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Flean-in-live-tiffany-warren-challenging-bias%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed1574.json	(from https://www.sonymusic.com/inside-sony-music/lean-in-live-tiffany-warren-challenging-bias/)
22:33:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:03:58%20GMT	https://www.sonymusic.com/?p=3426	C:/My%20Web%20Sites/Sony/www.sonymusic.com/index74fd.html	(from https://www.sonymusic.com/inside-sony-music/lean-in-live-tiffany-warren-challenging-bias/)
22:33:56	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.22d.delayed	(from https://www.sonymusic.com/inside-sony-music/lean-in-live-tiffany-warren-challenging-bias/)
22:33:56	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.22e.delayed	(from https://www.sonymusic.com/inside-sony-music/lean-in-live-tiffany-warren-challenging-bias/)
22:33:56	3518/3518	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:03:59%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Flean-in-live-tiffany-warren-challenging-bias%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed30cc	(from https://www.sonymusic.com/inside-sony-music/lean-in-live-tiffany-warren-challenging-bias/)
22:33:57	16609/16609	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:00%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/3381	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/3381.json	(from https://www.sonymusic.com/inside-sony-music/sony-highlights-immersive-music-ces-2021/)
22:33:58	3050/3050	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:01%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fsony-highlights-immersive-music-ces-2021%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embedf55a.json	(from https://www.sonymusic.com/inside-sony-music/sony-highlights-immersive-music-ces-2021/)
22:33:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:04:01%20GMT	https://www.sonymusic.com/?p=3381	C:/My%20Web%20Sites/Sony/www.sonymusic.com/index2d00.html	(from https://www.sonymusic.com/inside-sony-music/sony-highlights-immersive-music-ces-2021/)
22:34:00	3354/3354	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:04:03%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Finside-sony-music%2Fsony-highlights-immersive-music-ces-2021%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embedadef	(from https://www.sonymusic.com/inside-sony-music/sony-highlights-immersive-music-ces-2021/)
22:34:01	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.233.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-highlights-immersive-music-ces-2021/)
22:34:01	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.234.delayed	(from https://www.sonymusic.com/inside-sony-music/sony-highlights-immersive-music-ces-2021/)
22:34:01	29155/29155	---M--	200	added ('OK')	image/jpeg	etag:%22476dfaebf66300bf97a49be4c9dac138%22	https://cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/05/ces2021.jpg	C:/My%20Web%20Sites/Sony/cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/05/ces2021.jpg	(from https://www.sonymusic.com/inside-sony-music/sony-highlights-immersive-music-ces-2021/)
22:34:02	18463/18463	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:05%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/6274	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/6274.json	(from https://www.sonymusic.com/sonymusic/singapore-southeast-asia-headquarters-opens-doors/)
22:34:03	3124/3124	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:06%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fsonymusic%2Fsingapore-southeast-asia-headquarters-opens-doors%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed024f.json	(from https://www.sonymusic.com/sonymusic/singapore-southeast-asia-headquarters-opens-doors/)
22:34:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:04:06%20GMT	https://www.sonymusic.com/?p=6274	C:/My%20Web%20Sites/Sony/www.sonymusic.com/indexa106.html	(from https://www.sonymusic.com/sonymusic/singapore-southeast-asia-headquarters-opens-doors/)
22:34:04	3424/3424	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:04:07%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fsonymusic%2Fsingapore-southeast-asia-headquarters-opens-doors%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed643a	(from https://www.sonymusic.com/sonymusic/singapore-southeast-asia-headquarters-opens-doors/)
22:34:04	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.239.delayed	(from https://www.sonymusic.com/sonymusic/singapore-southeast-asia-headquarters-opens-doors/)
22:34:04	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.23a.delayed	(from https://www.sonymusic.com/sonymusic/singapore-southeast-asia-headquarters-opens-doors/)
22:34:04	125892/125892	---M--	200	added ('OK')	image/jpeg	etag:%2213882d27f910fe5aa0b67dc5af2487df%22	https://cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2022/03/Sony-Music-Office-3-1024x681.jpg	C:/My%20Web%20Sites/Sony/cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2022/03/Sony-Music-Office-3-1024x681.jpg	(from https://www.sonymusic.com/sonymusic/singapore-southeast-asia-headquarters-opens-doors/)
22:34:05	12033/12033	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:08%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/6172	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/6172.json	(from https://www.sonymusic.com/sonymusic/cma-clears-awal-neighbouring-rights-acquisition/)
22:34:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:04:09%20GMT	https://www.sonymusic.com/?p=6172	C:/My%20Web%20Sites/Sony/www.sonymusic.com/index978f.html	(from https://www.sonymusic.com/sonymusic/cma-clears-awal-neighbouring-rights-acquisition/)
22:34:07	3236/3236	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:09%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fsonymusic%2Fcma-clears-awal-neighbouring-rights-acquisition%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed1511.json	(from https://www.sonymusic.com/sonymusic/cma-clears-awal-neighbouring-rights-acquisition/)
22:34:09	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.23e.delayed	(from https://www.sonymusic.com/sonymusic/cma-clears-awal-neighbouring-rights-acquisition/)
22:34:09	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.23f.delayed	(from https://www.sonymusic.com/sonymusic/cma-clears-awal-neighbouring-rights-acquisition/)
22:34:09	3571/3571	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:04:12%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fsonymusic%2Fcma-clears-awal-neighbouring-rights-acquisition%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed4e34	(from https://www.sonymusic.com/sonymusic/cma-clears-awal-neighbouring-rights-acquisition/)
22:34:10	15238/15238	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:13%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/6127	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/6127.json	(from https://www.sonymusic.com/sonymusic/power-don-king-season-premiere/)
22:34:10	3156/3156	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:13%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fsonymusic%2Fpower-don-king-season-premiere%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed30ed.json	(from https://www.sonymusic.com/sonymusic/power-don-king-season-premiere/)
22:34:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2017:04:14%20GMT	https://www.sonymusic.com/?p=6127	C:/My%20Web%20Sites/Sony/www.sonymusic.com/indexc5b1.html	(from https://www.sonymusic.com/sonymusic/power-don-king-season-premiere/)
22:34:11	0/-1	---M--	301	error ('')			https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq.243.delayed	(from https://www.sonymusic.com/sonymusic/power-don-king-season-premiere/)
22:34:11	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.244.delayed	(from https://www.sonymusic.com/sonymusic/power-don-king-season-premiere/)
22:34:11	3497/3497	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2017:04:14%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fsonymusic%2Fpower-don-king-season-premiere%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embedef14	(from https://www.sonymusic.com/sonymusic/power-don-king-season-premiere/)
22:34:12	9826/9826	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2017:04:15%20GMT	https://www.sonymusic.com/wp-json/wp/v2/posts/6112	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/posts/6112.json	(from https://www.sonymusic.com/sonymusic/suspending-operations-russia/)
